ridge_rev,elastic_rev,rf_rev,lgbm_rev,baseline_rev,Date,Actual_Revenue,Actual_COGS,Meta_Revenue,Meta_COGS
3628560.5519511327,3388521.208492479,3016831.686909531,2996921.958031356,2801230.161934393,2020-09-07,2479133.84,2159138.36,-513220.6478874324,-9939745.257486876
4028961.522952983,3800021.486016911,3592772.639110043,3774495.1596053517,3161765.139995468,2020-09-08,2542645.13,2183405.0,-302359.4049506184,-10536144.90857007
4071761.2307623806,3867294.737522174,3927278.3451136285,3598553.6537689674,3220706.4374387176,2020-09-09,1979410.07,1799215.01,-103825.98587624286,-10479271.896152742
4055884.2379435217,3872469.095248755,3823471.4980260753,3601640.612123436,3225239.9385110764,2020-09-10,3146008.14,2761931.92,-153415.0726225999,-10449138.823565438
4273000.408391185,4146316.6124648345,4003752.3970542727,3881665.0136980833,3465170.7818279853,2020-09-11,1990335.39,1821328.74,-94709.58334029629,-10777333.025591929
4420214.25962018,4316115.760201994,4218978.830090118,3939988.840447365,3613939.896571952,2020-09-12,2806228.3,2605429.08,-1623.0788509069243,-11011362.65058856
4344237.542421151,4145182.9854408447,3757595.264900637,4062115.5939461365,3464177.5572384847,2020-09-13,2240095.92,1957201.32,-287864.6175527037,-11026147.281436358
4212488.806636465,4143346.424608511,4665274.316267103,3917628.0273443987,3462568.4588841004,2020-09-14,2832905.03,2603630.98,326947.39238330023,-10680024.225818962
4018391.6230795314,3958029.930652192,3777885.4666655175,4225803.71447192,3300203.858585793,2020-09-15,2914536.51,2476205.19,-148526.4150241164,-10365257.575988822
4208362.724069206,4095618.252331974,3936517.400034105,3634538.9810646703,3420751.53558058,2020-09-16,1994638.41,1821831.75,-104469.586997165,-10699531.098902054
3959285.9437171384,3851271.65949624,3854644.558500948,4239569.567866189,3206667.856178689,2020-09-17,1827659.24,1626961.14,-104586.37636917422,-10343070.773081064
4381686.417942694,4185130.6250802213,4441777.763392663,4580400.714795462,3499177.5855923397,2020-09-18,2600220.08,2233677.06,87261.54355354584,-10906136.034929294
4214762.499751443,4063807.194708721,4102978.292712442,3881707.634560445,3392880.3539830945,2020-09-19,1806587.98,1582702.76,-29489.967656677472,-10699664.369315468
4033370.280573433,3973274.3535145796,3982828.1445898404,4013014.6439932785,3313560.2229977674,2020-09-20,2334885.81,2132834.58,-25564.450247616158,-10490742.948451262
4447023.557496337,4438274.645061415,4374722.870987652,4171669.888212992,3720969.1096206396,2020-09-21,3082015.84,2723671.97,107403.36121869506,-10972249.820300825
4127373.3038266697,4053111.213163075,4144029.6178275133,4204495.105912827,3383509.095486988,2020-09-22,2827707.7,2426080.5,33197.54395552166,-10564999.620103426
4216506.920784264,4185329.3889801307,4568619.595993397,4112031.7457715226,3499351.732105009,2020-09-23,2254030.17,2095482.45,275928.2642808107,-10722137.181244455
4502130.476998149,4360525.109980502,4557242.25669343,4240598.295726008,3652849.04152909,2020-09-24,2021614.99,1879290.21,152630.2381943809,-11024170.018063238
4733004.629166333,4792195.2935406575,5211097.84167033,4600038.422128698,4031055.8342334777,2020-09-25,2587034.31,2341681.4,531275.0288716431,-11266289.482292965
5172207.80977545,5175226.608325842,5521431.724659221,5138922.002330718,4366647.799088428,2020-09-26,2219447.23,2025784.18,561231.1316094836,-11864084.56062409
6426949.42948793,6676952.570579994,7114853.81224007,7513523.822956681,5682381.387683399,2020-09-27,3907778.93,3495826.9,1171995.3559090798,-13427888.420140479
6494022.383170209,6742513.86267489,7002784.710865755,6614719.4905575095,5739822.756008322,2020-09-28,4681424.38,4163962.01,1116893.684383761,-13545445.31936561
5651558.494442347,5771581.248225834,5763383.783037013,5776566.1653208025,4889142.481975242,2020-09-29,3862957.51,3418321.41,596029.23528369,-12379361.288843527
5419960.451506561,5412306.536099531,5306044.873386819,5087542.654160774,4574364.807380198,2020-09-30,3185317.6,2835582.57,367927.1040530454,-12143699.52072564
4608415.690128291,4442835.335850378,4581606.262326059,4264982.023838133,3734390.515807381,2020-10-01,2053948.94,1801442.13,139882.6538110366,-11033926.170446664
3237538.2758708787,2845148.9991114223,2706130.880033703,2993888.0080042654,2331039.430532104,2020-10-02,844947.12,672777.16,-637597.789890982,-9289214.31171157
3126634.3465260034,2774682.4721281235,2574342.790301395,2436267.4007796505,2269144.129280774,2020-10-03,1819620.17,1400911.62,-654271.7806047568,-9081076.955769992
3453136.919960151,3112807.8289895114,2755755.8318979945,2884133.1173074376,2566141.465741096,2020-10-04,1305849.84,1031248.84,-643528.0641441233,-9483691.562913585
3319093.091987086,3075164.7960307673,2983650.729744326,2432477.4654588103,2533077.158973892,2020-10-05,1476045.28,1106750.78,-427838.46592337545,-9164525.815960627
3489199.8185856985,3238499.3230704977,3164515.182751334,2864322.8966247905,2676544.4219236295,2020-10-06,2225510.95,1785750.97,-382379.81352646125,-9347415.169596927
3476852.7100017527,3176991.5801204722,3000613.316147951,2804430.6166754975,2622518.1992309242,2020-10-07,2084609.48,1633404.7,-489984.37973546627,-9366217.14802154
3581219.4610005664,3279405.0277280645,2926100.8845887603,2854295.0044325795,2712474.5439413944,2020-10-08,1798621.9,1415449.28,-563100.4585784022,-9629923.074711844
3445816.568475866,3175033.070374379,3063116.231035139,2821907.5829998152,2620797.9136438845,2020-10-09,1682037.65,1404182.57,-435935.6920554277,-9339542.046085143
3678266.12345494,3401809.762032661,2971712.8274724125,3011378.0118848234,2819990.5267592743,2020-10-10,2023437.43,1582185.76,-558075.1996556395,-9704266.168656029
3675370.126338558,3391680.3981323256,2894853.3942429493,3027096.892375454,2811093.2523094607,2020-10-11,1446988.51,1177371.98,-605297.625132268,-9734018.327732999
3883085.296275817,3640737.7770657674,3493338.182755916,3549581.8999246466,3029856.431905437,2020-10-12,1856496.7,1470316.91,-311575.5435273333,-9952822.956677018
4091212.9265372274,3874454.361693048,3528912.219832586,3528825.8958709175,3235144.8011813364,2020-10-13,3071390.97,2435896.58,-335646.4275907527,-10170902.322694585
3867962.245272497,3636944.4707980384,3339758.4475441705,3238741.5113504482,3026524.5260455767,2020-10-14,2627129.58,2030216.9,-383789.39001781784,-9837357.377343688
3788593.0407732623,3540032.948561129,3326183.1291668345,3258266.8061286747,2941400.877692648,2020-10-15,1826480.99,1499468.55,-377638.25708178733,-9772265.076724645
3977061.543397008,3766814.3108090325,3610272.467873291,3502645.421870618,3140597.5932885204,2020-10-16,2213689.11,1814772.4,-255170.87953331717,-9964670.603936613
3645416.369156376,3398157.6560072387,2871710.9428448863,2794702.8853618307,2816782.6461906903,2020-10-17,2024181.52,1623856.95,-591206.1791493141,-9648113.865934484
4029224.8353221007,3806747.5268056425,3514908.3099069186,3397952.542176574,3175673.5157137937,2020-10-18,2416150.55,2000897.4,-325450.17427304864,-10097968.988422912
4045565.6703939387,3810375.774355576,3618954.484829419,3723244.180694342,3178860.439842618,2020-10-19,1798941.77,1455468.16,-283494.89999269997,-10115044.802463189
4020945.3327122456,3776702.2169074314,3468818.5213454408,3358484.8594980696,3149282.7797579817,2020-10-20,2361849.87,1800189.76,-356438.7809161972,-10127929.832480546
3674053.6454089982,3485778.045204216,3311174.7073025885,3151417.3272720943,2893745.2923899433,2020-10-21,2168284.88,1762213.02,-332600.73867474636,-9622868.345552959
3958171.2130328757,3716403.300696791,3468937.577816448,3435735.1755513824,3096318.347654341,2020-10-22,2384359.77,1939167.59,-341618.2881608304,-10097005.131170211
3800338.540883299,3607024.674687942,3193662.90493483,3424496.665725483,3000244.0369553207,2020-10-23,1313373.58,984874.54,-444792.01100653224,-9790995.33376066
3812064.9264560007,3634302.00063279,3198521.161007365,3492311.8020904553,3024203.473853456,2020-10-24,2435210.66,1935814.16,-441871.4724831856,-9818821.690069485
4237214.680481447,4036634.79187799,4405513.24314942,4214907.213368804,3377598.346334008,2020-10-25,2045855.5,1595051.09,123249.89583848137,-10218658.557360163
4028395.3266900196,3856930.389994262,3476546.1160851666,3562006.1028770115,3219752.365171637,2020-10-26,2383306.02,1881515.76,-335555.1574500331,-10075753.056763628
4170765.2933719056,4023670.26426917,3533525.4925713013,3685121.6417379975,3366210.7645092458,2020-10-27,3242319.66,2668015.76,-334946.8141724857,-10286225.802625652
5632603.091741666,5623089.406877261,5602511.857610781,5605754.216155512,4771083.885080879,2020-10-28,4138715.4,3246854.44,480997.8132238535,-11932264.594978616
6295560.738003833,6378412.551350526,6732671.922225521,6567566.103953506,5434532.980285403,2020-10-29,3361148.04,2777298.73,970707.0105661745,-12690538.320563063
6063986.468950578,6133032.470221286,6111562.63664305,5949090.75727552,5218999.808824153,2020-10-30,2606337.42,2045887.36,682405.15408435,-12382414.060206018
5628248.535541348,5684554.438805804,5770420.715575191,5513797.255355583,4825072.591925214,2020-10-31,3099623.67,2419274.6,605828.7835874162,-11811143.603165172
5334900.741965624,5220566.002605889,5361029.000945733,4920135.80580766,4308323.478904079,2020-11-01,2000351.9,1651707.88,289346.8019544438,-11545214.101028893
3389846.761545952,3102241.4739288366,2620869.501337415,2258676.6916568466,2493656.5181718064,2020-11-02,1609265.54,1276568.22,-734095.9553779847,-9389058.769308712
2664029.817401184,2250090.1014143047,2030129.4604914733,2234163.9393343455,1763659.3339299152,2020-11-03,1148970.3,951051.1,-913677.5209414153,-8516083.545053726
2845755.342207197,2438128.9821641166,2348313.76807625,2349693.644712751,1924743.2186748388,2020-11-04,1475675.48,1140886.92,-780538.7444945243,-8817129.363029327
3193374.740882181,2814928.854280656,2911229.406488543,2772916.6239744592,2247529.585674545,2020-11-05,1340308.97,1063954.02,-553658.3575674406,-9202784.362152223
3155284.6046044687,2795416.0724107805,2874861.7563883113,2801711.103230849,2230813.921907316,2020-11-06,717152.89,537123.9,-559168.1480635293,-9110291.623197822
3077777.257022444,2717587.6116158515,2681260.320940163,2588106.4812558056,2164142.014700818,2020-11-07,1261006.58,1012158.51,-643857.1444374737,-9065246.009552741
3198671.6166605265,2879803.2222769554,2433205.4018461015,2308000.444260892,2303104.3432754464,2020-11-08,1462906.75,1152752.12,-801316.6184919891,-9170743.444548074
3349552.077788684,3031846.0319500263,2926568.0029987153,2652755.105091682,2433352.1214583945,2020-11-09,1841341.67,1500031.86,-565798.4812824472,-9338740.604945183
3517992.2460992625,3254824.362066775,2892079.8627003757,2711231.4740842152,2624366.9556560707,2020-11-10,1423817.05,1131446.53,-618270.1955260462,-9502470.41590938
3472806.490085926,3196726.7970587886,2940479.6031319504,2700444.806646714,2574597.5599417933,2020-11-11,1850484.56,1510899.02,-580877.6392204459,-9432360.38773434
3703633.842655828,3434559.3594343094,3193914.1705062045,3218755.406097149,2778337.3020287585,2020-11-12,1742209.81,1490266.12,-512216.368420723,-9729368.87198613
3837213.4519920717,3576219.418167364,3463026.220265214,3742406.7579510827,2899690.6757721156,2020-11-13,1874908.56,1475799.13,-406631.98564566835,-9873424.641620873
3748987.670189948,3483669.646589845,3466817.257741724,3304040.346812474,2820407.728125784,2020-11-14,1505407.33,1170919.18,-366781.2541518499,-9682429.95771841
3626643.082178332,3282036.4306703834,3098618.460718346,3328923.0292314263,2647678.2288626307,2020-11-15,1822943.34,1452200.16,-573737.3947943028,-9724544.93219253
3433515.397881096,3151683.9127138047,3391795.485520765,2916249.834523779,2536011.4826290905,2020-11-16,1677772.33,1289405.39,-314151.37682858715,-9415503.97208467
3346516.3573462954,3014787.113216323,3175410.822936424,2919435.686731269,2418738.5644737137,2020-11-17,1698265.63,1375791.27,-432180.41177200014,-9372252.574004017
3288663.880105207,2971027.098252495,2999540.8910340797,2748856.196092924,2381251.4597921656,2020-11-18,1708292.62,1460231.18,-508846.64842015516,-9407256.03367754
3226422.6525164032,2909218.431569582,3036351.635992612,2889461.3393308455,2328302.941376791,2020-11-19,1389140.38,1147069.41,-473994.02495975466,-9471092.590971097
3169021.640321776,2887225.5343856877,2738326.291290531,2578799.816011417,2309462.681846152,2020-11-20,1761075.99,1653768.63,-611075.2296731956,-9493912.705680102
2861326.7378244684,2537724.8376713097,2517029.2356999204,2369172.2110962006,2010062.2082668827,2020-11-21,1277317.49,1191035.2,-660045.4062685815,-9206515.053863183
2830576.2345837746,2513705.8159506856,2351143.581101023,2387647.382705413,1989486.265083735,2020-11-22,1402812.95,1422457.39,-746924.2046829689,-9385307.520144958
2682500.5677104285,2315555.76223002,2124754.4365118053,2349001.0239808518,1819740.6237117865,2020-11-23,1254495.47,1331674.56,-852217.40119303,-9160956.962428464
2628115.027173823,2330446.0621554353,1815626.6802701242,1844675.0382008867,1832496.4290401232,2020-11-24,1234768.03,1251831.61,-979701.5720892735,-9089049.643567618
2843034.2884403868,2503850.5183823747,2679305.7096713143,2555717.281774766,1981043.7046340536,2020-11-25,1016787.85,1011073.66,-570735.7131901495,-9417905.798667233
3234845.2294114954,2975367.5341857234,3024274.2527527087,3015827.1650812635,2384969.7029492343,2020-11-26,1003033.14,1066907.31,-469128.29219742684,-9953002.60842803
4103889.7073603594,3967030.524418091,3698914.2576761395,3915936.369441064,3234479.794625086,2020-11-27,2064673.72,2076697.24,-310150.25778959633,-11264938.993319456
4131318.923974933,4028814.7817819365,3836171.2678495273,3453236.264530031,3287407.402748271,2020-11-28,2102733.52,2118368.35,-211847.62258700677,-11323457.14547738
3718329.9928362113,3557784.760040409,3152633.5567930494,3044680.0373137565,2883898.5888739517,2020-11-29,1696662.48,1642786.66,-500482.98043935956,-10714718.898860337
3563463.078519457,3374631.4952857243,3660163.9895078675,2971683.457808623,2726999.976880753,2020-11-30,1376299.12,1423882.94,-166017.46423694084,-10424654.681428488
2903817.311909301,2647601.669976749,1725088.1488990898,1841357.9216545066,2076527.8920228663,2020-12-01,1160032.88,1083886.83,-1126486.4758392284,-9547887.794948984
2102429.1138493847,1754323.4588146461,1400843.9359547158,1232563.7365944646,1321358.6006881532,2020-12-02,370653.23,366277.85,-1088461.9493863713,-8317926.456438679
2084565.7567754127,1736573.23239532,1539863.9945727508,1187601.0532561643,1306352.7203939557,2020-12-03,528608.48,509665.44,-1000302.9095449084,-8149754.618977308
2297786.983301495,1889648.5636163068,1623223.5675390973,2026013.8781428137,1435761.2159270472,2020-12-04,645703.05,632473.93,-1059627.9075465144,-8565960.605591986
2273598.1570138233,1937707.8744534627,1632210.7096379325,1405023.961715902,1476390.1210692816,2020-12-05,653591.96,700683.81,-1005270.4928354939,-8535971.784744436
2408302.386458532,2083447.9862658978,1710216.3655486826,1603647.298058763,1599597.4886969537,2020-12-06,755648.75,731905.7,-1002321.8065201789,-8715714.316427328
2262412.5524935294,1897696.3309166692,2037316.6875149207,1644562.4029313,1442564.7253523304,2020-12-07,832522.38,856716.78,-781200.2131142279,-8538782.477125837
2403700.7922557928,2077154.7947368775,1696756.567136502,1571639.0069490888,1594277.2817022917,2020-12-08,1297656.34,1226584.15,-1008341.9740970094,-8723950.621170536
2519505.224826811,2224804.226064432,2076389.0094746586,1719136.8539797754,1719098.7707169482,2020-12-09,1154833.63,1135523.17,-815164.672116194,-8853797.177020889
2631500.204406153,2285006.762775087,2202095.3322139056,2188214.210520679,1769993.4487872804,2020-12-10,696601.42,694712.49,-805452.8584702318,-9080196.225350507
2733565.3529739734,2396598.023720249,2401620.3228147943,2381723.978078123,1864331.6878645266,2020-12-11,708701.4,714731.83,-722000.448449572,-9225309.220985068
3031800.0006323033,2742651.29962584,2841962.5705649173,2766269.755473999,2156881.986152568,2020-12-12,1122552.93,1114505.97,-549809.5859121681,-9588173.479911853
2905647.228098964,2599763.058094082,2543348.130721697,2458737.04188892,2036085.5637734488,2020-12-13,937152.62,894184.44,-682748.0923063052,-9513327.329771344
2916956.0507314634,2667452.5811862764,1799924.6100516927,1827352.3112996921,2093309.6721705594,2020-12-14,1601200.69,1536265.51,-1084036.2938370754,-9576956.751981717
2948106.0649211146,2728102.021220627,2000595.298431839,1857308.7822687675,2144582.1582541545,2020-12-15,1355809.66,1345601.61,-967635.3933698264,-9607498.882618167
3006924.0951282466,2773243.4531939817,1865401.9373139716,1821328.9640643373,2182744.3150908295,2020-12-16,1368150.26,1378715.06,-1067216.6178706554,-9699587.338442817
3088837.6906806463,2876331.601610643,2116571.563670465,1931646.432373331,2269894.1000201413,2020-12-17,1104685.57,1105268.19,-941345.8644117771,-9749282.858904067
3085112.2343698177,2880771.3072103546,2331945.0441006958,2089738.484748921,2273647.3868344557,2020-12-18,1251306.12,1173503.24,-816661.7577103834,-9726827.083337031
3286622.8528967523,3106950.5218985374,2257961.6091765533,2278504.625601253,2464857.241878957,2020-12-19,1648432.09,1604918.15,-917958.302315903,-10062536.029688638
3498476.8032199647,3348192.148444617,2749604.2432670654,2606506.5007332037,2668800.723185003,2020-12-20,1777867.4,1748875.07,-694059.1614760245,-10304701.267775597
3631860.2435372667,3472318.289076622,3036071.1016285545,2785572.2153124143,2773735.835769064,2020-12-21,2040125.86,2025685.77,-574230.2540460016,-10534363.458800111
3319074.714236896,3117476.0853305343,2507418.936855518,2335616.1873438116,2473755.4576627035,2020-12-22,2050706.5,1957791.36,-789989.0083641319,-10058443.501415078
2948349.541453611,2712185.615514108,1689293.3000454148,1750812.6581070924,2131126.5733447783,2020-12-23,1964805.24,2036033.68,-1151565.9765082253,-9667941.020289019
2682468.709554916,2431206.133121237,2068106.9110846797,1744411.9044856927,1893589.0694106163,2020-12-24,1223063.47,1196024.1,-855634.6988235482,-9044094.703357693
3047715.615295466,2815660.3695194977,2117400.7045954326,1917749.5797058204,2218603.1911295406,2020-12-25,1200258.49,1181002.97,-934262.453524467,-9638263.65558154
3124989.8478715993,2925663.3993841507,2220843.8527028244,2053677.1107030476,2311598.7540678675,2020-12-26,1099988.0,1121806.33,-890813.7524778412,-9825934.31949106
3737157.5232245363,3665928.766336182,3923816.613046448,3118030.3322937666,2937412.375821315,2020-12-27,1517374.4,1548752.98,-68991.3769401958,-10528677.19787388
5823572.430034386,5927024.982273018,5825839.728265699,5437229.552363645,4848922.59256247,2020-12-28,3627797.75,3660309.96,408315.2061663533,-13617563.353986323
6178670.821000628,6397886.894005986,6992071.360246243,6113973.927472067,5246984.978677658,2020-12-29,2940732.69,2915164.04,1000304.0775322195,-14140494.492805988
5358923.013414211,5457928.884728851,5474549.843456596,4647108.200198731,4452353.009734009,2020-12-30,2881135.64,2881761.18,363644.3627144513,-12917801.994262328
5039098.364600035,5038444.077149828,4950337.559219548,4634806.227598927,4097724.3611151055,2020-12-31,2153864.87,2157011.11,120950.0163989996,-12524340.6435997
4368114.426809818,4437730.514220589,4125111.681246824,4465835.896689108,3735440.8120016763,2021-01-01,1553431.51,1547553.58,14730.077733496553,-11305987.792366795
2483027.860709531,2280116.770242122,2618921.980716704,2179482.5491751484,1837457.3947485497,2021-01-02,378420.41,311258.46,-398470.1031307144,-8441963.23024118
2060673.6665272086,1826636.1343296461,1687400.4988126652,1676855.4508660336,1438545.0642123981,2021-01-03,677894.56,516308.19,-829015.4193310417,-7819367.888712142
2184392.5429174085,1966330.25488379,1724653.0400517688,1696569.1068953692,1561429.4892117647,2021-01-04,819877.04,631242.67,-834464.4626063313,-7944843.668271345
2249522.4925080435,2062117.9807916097,1631810.626427991,1744062.2823501334,1645690.870961307,2021-01-05,1174326.91,961163.6,-896763.3116375323,-8009972.177066645
2363917.867350774,2194893.932962763,1935898.257472,1830975.737258481,1762489.6057367742,2021-01-06,1114251.05,906466.26,-744848.2102053433,-8151792.215794422
2489083.868435259,2343380.8721055854,2043583.0290263935,2009211.849443855,1893108.7904533523,2021-01-07,837846.02,690390.14,-711972.6805696335,-8330455.253759302
2523295.117751772,2372310.6511480794,2075539.7094936883,1917438.636601686,1918557.3866354492,2021-01-08,1023293.14,849565.94,-701011.7740992261,-8357240.228849442
2660242.8716507456,2526080.714750934,2213912.0137040247,2055247.3810945433,2053823.9660232982,2021-01-09,853729.27,699954.28,-654154.26868753,-8558090.899695054
2824955.4324742085,2644341.828224229,2575249.233357805,2485726.1692247307,2157854.4640235207,2021-01-10,1180728.66,984866.85,-514913.4179432672,-8661422.809891887
2833313.8083275254,2715374.1178872082,2473735.758791509,2207183.337368954,2220339.2846945557,2021-01-11,1515387.6,1201417.37,-546199.8474614804,-8677915.900600258
2754569.017797259,2617162.3800336225,2368742.774902747,2077692.5643610433,2133945.577597565,2021-01-12,1062807.64,869052.09,-589781.3884323214,-8593415.879223814
2888783.4839058258,2750919.9221712286,2717579.277544226,2427338.170802063,2251607.7854965553,2021-01-13,1070756.5,856031.34,-431633.301508388,-8765399.560609518
2824805.930562952,2707923.665627059,2538601.089272067,2238418.7000247748,2213785.361463271,2021-01-14,764427.24,629061.31,-506640.4277129612,-8683412.276777998
2828418.873619497,2697183.0512502654,2377559.7184705986,2284880.2063512136,2204337.1884363997,2021-01-15,977003.78,779003.57,-608282.2917033178,-8745235.03207178
2960709.1109361984,2839475.9424508126,2721541.90030836,2559799.0527175176,2329507.668391563,2021-01-16,1185774.61,916210.38,-446514.2304227806,-8852850.716750082
3008370.3597542895,2903406.37673185,2755838.8176844693,2486584.511606874,2385745.2152934754,2021-01-17,1224098.2,966990.57,-430892.7083053605,-8897261.943858879
2847201.5364285074,2716648.5194833376,2328299.445773054,2147944.777224975,2221460.334791277,2021-01-18,2502006.18,1916159.06,-637399.4471712699,-8712718.232029477
2827790.854303626,2701598.297481683,2287519.770206892,2329566.343423084,2208221.1385427187,2021-01-19,2011018.39,1652010.17,-660550.8150844655,-8761713.93577658
2976465.4940180955,2850247.301854869,2759672.297201066,2570405.4879514216,2338982.886830094,2021-01-20,1595354.2,1216527.62,-430316.03613728145,-8843124.115558222
3222593.3735143286,3123371.551883918,2947278.1215102766,2839677.2068007677,2579241.5053393412,2021-01-21,1698207.91,1250048.47,-383670.5307277612,-9119951.545138724
3106879.787010584,3021611.7736358317,2981151.5674701016,2659906.853492616,2489726.701219633,2021-01-22,1620041.5,1267935.48,-323297.13142740284,-9026384.154478058
3281616.6433713147,3200404.5386596364,3044880.9656443824,3003446.593674414,2647004.9462656113,2021-01-23,1744298.27,1412867.08,-340892.5220305737,-9248880.768830437
3293316.141302958,3205169.3067232436,3014672.982904483,2855734.8898439505,2651196.359486362,2021-01-24,1862707.42,1491339.57,-359276.1090991617,-9285824.576284213
3349103.9366788203,3292209.628729027,3034473.0825931514,2815529.2169488366,2727762.931357902,2021-01-25,2346216.5,1913189.53,-350180.94138873904,-9305377.019555904
3460660.1276936666,3393695.080026591,3233346.2351018065,2977175.651537058,2817036.418882158,2021-01-26,2993616.58,2282478.29,-271264.781168752,-9429072.193149567
3886376.4131752085,3899550.787636048,3666958.440968817,3474994.5603926727,3262021.415499411,2021-01-27,2258351.94,1690062.59,-116263.03233594599,-9821781.961955976
4912819.922237489,4958422.574531979,5522333.581630758,4862167.683984123,4193476.8709230023,2021-01-28,2405871.45,1845885.39,670788.4090892789,-11012362.524360549
5118180.436956306,5218604.016603786,4943534.781467326,4701305.590955383,4422350.117539762,2021-01-29,2246568.53,1778946.6,302429.51537765795,-11382227.855206214
4897829.147450283,4984752.670159111,4487716.43377756,4463301.698282574,4216638.609215806,2021-01-30,2167603.39,1754979.72,95640.78795612999,-11170282.30146259
4456219.338440996,4458130.197052576,4264858.978019486,4424856.412958311,3753385.7568929433,2021-01-31,1607178.02,1317474.79,51856.741983420914,-10642165.039576259
3944035.2541511795,4080822.088150456,3707237.575855236,3442163.4732469595,3428085.7181529226,2021-02-01,1551374.11,1281321.59,-57400.45171460998,-9896179.010847382
2824770.318459987,2856268.5484542153,2527929.0846357387,2350874.7397123594,2348805.6284323083,2021-02-02,958876.9,764858.08,-460983.50906868384,-8642738.32629239
2328201.005910398,2285046.516864203,2144244.266960497,2095932.3939892156,1845349.8418786319,2021-02-03,1095535.11,933310.92,-575251.3007762072,-8083723.737602778
2672275.903821123,2660305.224614103,2579908.5517614125,2506028.9659635173,2176090.180001552,2021-02-04,1345207.17,1009834.12,-411146.04523101216,-8491194.494038261
2915104.0291174036,2903631.031991955,2588398.0232150718,2688887.293995508,2390549.3201737762,2021-02-05,1749418.05,1399602.15,-474415.6894791725,-8837321.644254249
2859093.590492517,2946888.466739624,2603840.46146646,2148092.8148042397,2428674.9606967117,2021-02-06,1240787.91,940727.48,-399540.5486186696,-8617600.212796535
3044732.1549697397,3096603.8333886256,2488364.301663583,2478760.935122992,2560629.023227593,2021-02-07,1814367.53,1394396.68,-537913.3353492694,-8865771.479345571
3014984.793708099,3005666.649241084,2596269.0926954844,2763728.854903937,2480480.063558549,2021-02-08,1325809.68,1131072.08,-497192.89110673487,-8968267.519574251
3170181.3919368964,3163680.2244757614,2623935.8541705906,2600272.2270215387,2619747.886587881,2021-02-09,1448124.96,1194857.77,-514797.1727562829,-9119054.666064797
3246744.9505723114,3219793.538122323,2827534.0063032657,2755429.467758759,2669204.264135901,2021-02-10,1851743.73,1575581.32,-427278.52382038184,-9199699.633965384
3441991.3503068476,3476079.2789526964,3556253.1174449753,3443701.224611074,2895085.851498862,2021-02-11,1689417.95,1396084.38,-51812.01561866212,-9373818.151170457
3556102.8435350033,3538172.577389181,3351896.6231909506,3431442.998721424,2949812.7854671404,2021-02-12,1983824.96,1679342.84,-218391.7627528481,-9593212.310398035
3764209.6417636946,3782196.624219926,3686701.5948576974,3626441.7916488326,3164887.330286802,2021-02-13,1986462.63,1556559.62,-69820.89192786161,-9830331.855971757
3916893.9713792996,3920825.5777381887,3866695.7844337504,3703083.898801204,3287070.203097883,2021-02-14,2942830.48,2472928.79,-11036.062768143369,-10047012.490875192
3637761.8231681553,3640671.408269209,3277625.6776471627,3420990.415853805,3040151.7896856866,2021-02-15,3142099.08,2531323.24,-275430.44920816843,-9660605.93202544
3837483.5976821985,3945498.4759637024,3837652.3275602493,3328168.992768092,3308816.0614432073,2021-02-16,1874868.49,1645455.89,40177.48434387031,-9786576.594635993
3730237.52032937,3868604.7828267254,3539151.1742950343,3722939.66880289,3241044.5599632375,2021-02-17,2468895.03,1948858.13,-109162.15257773316,-9711662.927816873
3901791.170463935,3994432.2358783917,4034806.1622991166,3822903.7149909465,3351944.623061014,2021-02-18,1729200.62,1374282.0,117986.26913329912,-9981804.349264428
4067067.4522190467,4092035.5079863262,3893494.9237696314,4085794.0387521167,3437968.847288734,2021-02-19,2485137.46,1894234.27,-39023.32534222002,-10196366.885524731
4320091.650277529,4422929.333032279,4173354.211223024,4278069.334089798,3729607.4777010726,2021-02-20,2510521.11,1978226.96,80307.6544045494,-10480588.790768724
4067082.9530567843,4189402.268807249,3791695.0520942714,3525004.519393315,3523784.618464144,2021-02-21,2673937.37,2158355.9,-47267.42362344684,-10116812.290800452
4378688.879981618,4463666.675823922,4034929.8045686064,4024772.8819765556,3765511.9943741863,2021-02-22,3295922.4,2680528.93,-13914.193663232261,-10604281.562515382
4883748.4852758795,5053955.384230143,4629458.856990843,4545071.881650743,4285772.505260273,2021-02-23,4952064.84,3886168.63,216809.2289833899,-11152993.070740089
4985903.333658798,5199352.130768541,5209490.906648452,4679853.862196517,4413920.282031204,2021-02-24,2880648.13,2377495.5,540737.1250885334,-11156462.151632756
6707387.031674233,7125612.677248267,6758142.692745015,6842920.857107307,6111661.203955796,2021-02-25,5675843.97,4598510.35,1005429.4794861902,-13268124.446279693
6704995.207626801,7011584.018052729,6531056.095566386,6445593.20415206,6011160.198864739,2021-02-26,3813868.44,3118356.14,847351.4676050516,-13282378.559669793
6079074.106213382,6352743.055339632,6467856.908046203,6486362.102721133,5430480.048673026,2021-02-27,3241854.71,2733660.27,959014.7197385735,-12587658.958277252
5097955.066758065,5353587.98790388,5598731.330578651,5069075.6951803835,4549858.552046296,2021-02-28,2348995.75,1901704.24,741895.1002970845,-11215786.293426529
3674718.037395292,3824315.9523869404,3142945.2580645257,3233641.485604575,3281499.387444616,2021-03-01,1942260.67,1595206.21,-224383.64395738975,-9658596.690690095
