Date,day_sin,day_cos,day_of_week,is_weekend,month,is_tet_period,days_to_tet,days_since_tet,tet_recency_weight,is_public_holiday,holiday_recency_weight,promo_active,promo_intensity,promo_stackable,promo_carryover_5d,expected_sessions,traffic_uncertainty,inventory_fill_rate,inventory_sell_through,inventory_days_since_snapshot,inventory_is_stale_rate,conversion_rate_overall
2021-06-30,0.0279502982402103,-0.999609314096404,2,0,6,0,0,0,0.0,0,0.0,1,18.0,1,5,45773.0,0.1715404702753291,0.9617641968651568,0.1583829452269121,15.0,0.5,0.003001806537621
2021-07-01,0.0107513077635219,-0.9999422030204416,3,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,37571.0,0.1718538874844356,0.9617875304813592,0.1605758696506668,1.0,0.0,0.0031647486226325
2021-07-02,-0.0064508641981051,-0.9999791929590824,4,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,33233.0,0.1552365646578441,0.9617875304813592,0.1605758696506668,2.0,0.0,0.0031647486226325
2021-07-03,-0.0236511272452315,-0.9997202729664084,5,1,7,0,0,0,0.0,0,0.0,1,18.0,1,5,35152.0,0.1778006021651897,0.9617875304813592,0.1605758696506668,3.0,0.0,0.0031647486226325
2021-07-04,-0.0408443915432961,-0.9991655196610107,6,1,7,0,0,0,0.0,0,0.0,1,18.0,1,5,32810.0,0.1634467381271921,0.9617875304813592,0.1605758696506668,4.0,0.0,0.0031647486226325
2021-07-05,-0.0580255693287803,-0.9983150972033183,0,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,29990.0,0.1812264403732195,0.9617875304813592,0.1605758696506668,5.0,0.0,0.0031647486226325
2021-07-06,-0.0751895764147585,-0.9971692572470178,1,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,31012.0,0.1652837272431158,0.9617875304813592,0.1605758696506668,6.0,0.0,0.0031647486226325
2021-07-07,-0.0923313336953912,-0.9957283388645872,2,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,30311.0,0.186956011734114,0.9617875304813592,0.1605758696506668,7.0,0.0,0.0031647486226325
2021-07-08,-0.1094457686489155,-0.993992768446958,3,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,33426.0,0.1718538874844356,0.9617408632489544,0.1561900208031573,8.0,1.0,0.0031647486226325
2021-07-09,-0.1265278168386831,-0.9919630595773395,4,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,34217.0,0.1552365646578441,0.9617408632489544,0.1561900208031573,9.0,1.0,0.0031647486226325
2021-07-10,-0.1435724234118113,-0.9896398128792412,5,1,7,0,0,0,0.0,0,0.0,1,18.0,1,5,31779.0,0.1778006021651897,0.9617408632489544,0.1561900208031573,10.0,1.0,0.0031647486226325
2021-07-11,-0.1605745445949937,-0.9870237158387384,6,1,7,0,0,0,0.0,0,0.0,1,18.0,1,5,30443.0,0.1634467381271921,0.9617408632489544,0.1561900208031573,11.0,1.0,0.0031647486226325
2021-07-12,-0.1775291491870349,-0.984115542601034,0,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,34467.0,0.1812264403732195,0.9617408632489544,0.1561900208031573,12.0,1.0,0.0031647486226325
2021-07-13,-0.1944312200476619,-0.9809161537413774,1,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,34885.0,0.1652837272431158,0.9617408632489544,0.1561900208031573,13.0,1.0,0.0031647486226325
2021-07-14,-0.2112757555821793,-0.9774264960104057,2,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,38621.0,0.186956011734114,0.9617408632489544,0.1561900208031573,14.0,1.0,0.0031647486226325
2021-07-15,-0.2280577712215198,-0.9736476020539838,3,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,34804.0,0.1718538874844356,0.9617408632489544,0.1561900208031573,15.0,1.0,0.0031647486226325
2021-07-16,-0.2447723008972595,-0.9695805901076308,4,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,33529.0,0.1552365646578441,0.9617408632489544,0.1561900208031573,16.0,1.0,0.0031647486226325
2021-07-17,-0.2614143985111562,-0.965226663665613,5,1,7,0,0,0,0.0,0,0.0,1,18.0,1,5,34590.0,0.1778006021651897,0.9617408632489544,0.1561900208031573,17.0,1.0,0.0031647486226325
2021-07-18,-0.2779791393987801,-0.9605871111248128,6,1,7,0,0,0,0.0,0,0.0,1,18.0,1,5,38368.0,0.1634467381271921,0.9617408632489544,0.1561900208031573,18.0,1.0,0.0031647486226325
2021-07-19,-0.2944616217868012,-0.9556633054034704,0,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,34197.0,0.1812264403732195,0.9617408632489544,0.1561900208031573,19.0,1.0,0.0031647486226325
2021-07-20,-0.3108569682435036,-0.9504567035349152,1,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,30516.0,0.1652837272431158,0.9617408632489544,0.1561900208031573,20.0,1.0,0.0031647486226325
2021-07-21,-0.3271603271220951,-0.9449688462364056,2,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,33646.0,0.186956011734114,0.9617408632489544,0.1561900208031573,21.0,1.0,0.0031647486226325
2021-07-22,-0.343366873996388,-0.939201357453208,3,0,7,0,0,0,0.0,0,0.0,1,18.0,1,5,32412.0,0.1718538874844356,0.9617408632489544,0.1561900208031573,22.0,1.0,0.0031647486226325
2021-07-23,-0.3594718130884232,-0.9331559438780432,4,0,7,0,0,0,0.0,0,0.0,0,0.0,0,5,32445.0,0.1552365646578441,0.9617408632489544,0.1561900208031573,23.0,1.0,0.0031647486226325
2021-07-24,-0.3754703786876202,-0.9268343944460494,5,1,7,0,0,0,0.0,0,0.0,0,0.0,0,4,31592.0,0.1778006021651897,0.9617408632489544,0.1561900208031573,24.0,1.0,0.0031647486226325
2021-07-25,-0.3913578365610259,-0.9202385798054076,6,1,7,0,0,0,0.0,0,0.0,0,0.0,0,3,35455.0,0.1634467381271921,0.9617408632489544,0.1561900208031573,25.0,1.0,0.0031647486226325
2021-07-26,-0.4071294853542516,-0.9133704517637858,0,0,7,0,0,0,0.0,0,0.0,0,0.0,0,2,33451.0,0.1812264403732195,0.9617408632489544,0.1561900208031573,26.0,1.0,0.0031647486226325
2021-07-27,-0.4227806579826773,-0.9062320427107696,1,0,7,0,0,0,0.0,0,0.0,0,0.0,0,1,33644.0,0.1652837272431158,0.9617408632489544,0.1561900208031573,27.0,1.0,0.0031647486226325
2021-07-28,-0.4383067230125192,-0.898825465016444,2,0,7,0,0,0,0.0,0,0.0,0,0.0,0,0,34683.0,0.186956011734114,0.9617408632489544,0.1561900208031573,28.0,1.0,0.0031647486226325
2021-07-29,-0.4537030860313442,-0.8911529104063088,3,0,7,0,0,0,0.0,0,0.0,0,0.0,0,0,32982.0,0.1718538874844356,0.9617408632489544,0.1561900208031573,29.0,1.0,0.0031647486226325
2021-07-30,-0.4689651910076318,-0.8832166493127127,4,0,7,0,0,0,0.0,0,0.0,1,50.0,0,0,36061.0,0.1552365646578441,0.9617408632489544,0.1561900208031573,30.0,1.0,0.0031647486226325
2021-07-31,-0.4840885216389758,-0.8750190302029955,5,1,7,0,0,0,0.0,0,0.0,1,50.0,0,1,29917.0,0.1778006021651897,0.9637178730999169,0.1523179617902141,15.5,0.5,0.0031647486226325
2021-08-01,-0.4990686026885319,-0.8665624788845385,6,1,8,0,0,0,0.0,0,0.0,1,50.0,0,2,37105.0,0.1762368054002893,0.9656948829508792,0.1484459027772708,1.0,0.0,0.0027303205269306
2021-08-02,-0.5139010013093103,-0.8578494977869301,0,0,8,0,0,0,0.0,0,0.0,1,50.0,0,3,42139.0,0.1846856815095086,0.9656948829508792,0.1484459027772708,2.0,0.0,0.0027303205269306
2021-08-03,-0.5285813283559292,-0.8488826652214553,1,0,8,0,0,0,0.0,0,0.0,1,50.0,0,4,34871.0,0.1617381171291728,0.9656948829508792,0.1484459027772708,3.0,0.0,0.0027303205269306
2021-08-04,-0.5431052396834317,-0.8396646346181327,2,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,42489.0,0.1757751983868939,0.9656948829508792,0.1484459027772708,4.0,0.0,0.0027303205269306
2021-08-05,-0.5574684374327892,-0.8301981337405212,3,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,37593.0,0.1899286632787273,0.9656948829508792,0.1484459027772708,5.0,0.0,0.0027303205269306
2021-08-06,-0.5716666713027052,-0.8204859638785327,4,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,41901.0,0.187964973272066,0.9656948829508792,0.1484459027772708,6.0,0.0,0.0027303205269306
2021-08-07,-0.5856957398073508,-0.8105309990194823,5,1,8,0,0,0,0.0,0,0.0,1,50.0,0,5,36018.0,0.1874450535228798,0.9656948829508792,0.1484459027772708,7.0,0.0,0.0027303205269306
2021-08-08,-0.5995514915196489,-0.8003361849976323,6,1,8,0,0,0,0.0,0,0.0,1,50.0,0,5,39567.0,0.1762368054002893,0.9617408632489544,0.1561900208031573,8.0,1.0,0.0027303205269306
2021-08-09,-0.6132298262997502,-0.7899045386224707,0,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,39113.0,0.1846856815095086,0.9617408632489544,0.1561900208031573,9.0,1.0,0.0027303205269306
2021-08-10,-0.6267266965083301,-0.7792391467859886,1,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,39302.0,0.1617381171291728,0.9617408632489544,0.1561900208031573,10.0,1.0,0.0027303205269306
2021-08-11,-0.6400381082043503,-0.7683431655492202,2,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,30995.0,0.1757751983868939,0.9617408632489544,0.1561900208031573,11.0,1.0,0.0027303205269306
2021-08-12,-0.65316012232693,-0.7572198192083127,3,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,38269.0,0.1899286632787273,0.9617408632489544,0.1561900208031573,12.0,1.0,0.0027303205269306
2021-08-13,-0.666088855860977,-0.7458723993404063,4,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,37306.0,0.187964973272066,0.9617408632489544,0.1561900208031573,13.0,1.0,0.0027303205269306
2021-08-14,-0.6788204829862355,-0.734304263829602,5,1,8,0,0,0,0.0,0,0.0,1,50.0,0,5,37592.0,0.1874450535228798,0.9617408632489544,0.1561900208031573,14.0,1.0,0.0027303205269306
2021-08-15,-0.6913512362094071,-0.722518835873311,6,1,8,0,0,0,0.0,0,0.0,1,50.0,0,5,39171.0,0.1762368054002893,0.9617408632489544,0.1561900208031573,15.0,1.0,0.0027303205269306
2021-08-16,-0.7036774074790128,-0.7105196029692745,0,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,42739.0,0.1846856815095086,0.9617408632489544,0.1561900208031573,16.0,1.0,0.0027303205269306
2021-08-17,-0.7157953492826642,-0.6983101158835584,1,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,35832.0,0.1617381171291728,0.9617408632489544,0.1561900208031573,17.0,1.0,0.0027303205269306
2021-08-18,-0.7277014757264236,-0.6858939875998223,2,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,33929.0,0.1757751983868939,0.9617408632489544,0.1561900208031573,18.0,1.0,0.0027303205269306
2021-08-19,-0.7393922635959241,-0.673274892250183,3,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,34659.0,0.1899286632787273,0.9617408632489544,0.1561900208031573,19.0,1.0,0.0027303205269306
2021-08-20,-0.7508642533989489,-0.6604565640279754,4,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,36779.0,0.187964973272066,0.9617408632489544,0.1561900208031573,20.0,1.0,0.0027303205269306
2021-08-21,-0.7621140503891487,-0.6474427960827475,5,1,8,0,0,0,0.0,0,0.0,1,50.0,0,5,35239.0,0.1874450535228798,0.9617408632489544,0.1561900208031573,21.0,1.0,0.0027303205269306
2021-08-22,-0.7731383255706026,-0.6342374393978054,6,1,8,0,0,0,0.0,0,0.0,1,50.0,0,5,33822.0,0.1762368054002893,0.9617408632489544,0.1561900208031573,22.0,1.0,0.0027303205269306
2021-08-23,-0.7839338166829201,-0.620844401650647,0,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,41170.0,0.1846856815095086,0.9617408632489544,0.1561900208031573,23.0,1.0,0.0027303205269306
2021-08-24,-0.7944973291665992,-0.6072676460566135,1,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,33874.0,0.1617381171291728,0.9617408632489544,0.1561900208031573,24.0,1.0,0.0027303205269306
2021-08-25,-0.8048257371083452,-0.593511190196115,2,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,42700.0,0.1757751983868939,0.9617408632489544,0.1561900208031573,25.0,1.0,0.0027303205269306
2021-08-26,-0.8149159841660791,-0.5795791048257612,3,0,8,0,0,0,0.0,0,0.125,1,50.0,0,5,44382.0,0.1899286632787273,0.9617408632489544,0.1561900208031573,26.0,1.0,0.0027303205269306
2021-08-27,-0.8247650844733614,-0.5654755126737576,4,0,8,0,0,0,0.0,0,0.1428571428571428,1,50.0,0,5,31425.0,0.187964973272066,0.9617408632489544,0.1561900208031573,27.0,1.0,0.0027303205269306
2021-08-28,-0.8343701235229538,-0.5512045872199277,5,1,8,0,0,0,0.0,0,0.1666666666666666,1,50.0,0,5,40471.0,0.1874450535228798,0.9617408632489544,0.1561900208031573,28.0,1.0,0.0027303205269306
2021-08-29,-0.8437282590292712,-0.5367705514607103,6,1,8,0,0,0,0.0,0,0.2,1,50.0,0,5,38145.0,0.1762368054002893,0.9617408632489544,0.1561900208031573,29.0,1.0,0.0027303205269306
2021-08-30,-0.8528367217694595,-0.522177676659508,0,0,8,0,0,0,0.0,0,0.25,1,30.0,0,5,41162.0,0.1846856815095086,0.9617408632489544,0.1561900208031573,30.0,1.0,0.0027303205269306
2021-08-31,-0.8616928164028522,-0.5074302810827518,1,0,8,0,0,0,0.0,0,0.3333333333333333,1,30.0,0,5,41421.0,0.1617381171291728,0.9588663741267428,0.159922395129254,15.5,0.5,0.0027303205269306
2021-09-01,-0.8702939222685674,-0.4925327287220543,2,0,9,0,0,0,0.0,0,0.5,1,30.0,0,5,27326.0,0.1685796161720394,0.9559918850045312,0.1636547694553508,1.0,0.0,0.0030346797358043
2021-09-02,-0.8786374941610001,-0.4774894280028391,3,0,9,0,0,0,0.0,1,1.0,1,30.0,0,5,28236.0,0.167420476902417,0.9559918850045312,0.1636547694553508,2.0,0.0,0.0030346797358043
2021-09-03,-0.886721063082993,-0.4623048304798108,4,0,9,0,0,0,0.0,0,0.5,1,10.0,0,5,26551.0,0.1728180994002246,0.9559918850045312,0.1636547694553508,3.0,0.0,0.0030346797358043
2021-09-04,-0.8945422369764496,-0.4469834295196741,5,1,9,0,0,0,0.0,0,0.3333333333333333,1,10.0,0,5,24298.0,0.161581027972082,0.9559918850045312,0.1636547694553508,4.0,0.0,0.0030346797358043
2021-09-05,-0.9020987014301836,-0.4315297589714714,6,1,9,0,0,0,0.0,0,0.25,1,10.0,0,5,28062.0,0.1737035037816434,0.9559918850045312,0.1636547694553508,5.0,0.0,0.0030346797358043
2021-09-06,-0.9093882203647924,-0.4159483918249421,0,0,9,0,0,0,0.0,0,0.2,1,10.0,0,5,28771.0,0.1969997445556789,0.9559918850045312,0.1636547694553508,6.0,0.0,0.0030346797358043
2021-09-07,-0.9164086366943458,-0.4002439388573056,1,0,9,0,0,0,0.0,0,0.1666666666666666,1,10.0,0,5,23373.0,0.1780939468915501,0.9559918850045312,0.1636547694553508,7.0,0.0,0.0030346797358043
2021-09-08,-0.923157872964704,-0.3844210472688554,2,0,9,0,0,0,0.0,0,0.1428571428571428,1,10.0,0,5,29427.0,0.1685796161720394,0.9617408632489544,0.1561900208031573,8.0,1.0,0.0030346797358043
2021-09-09,-0.9296339319682696,-0.3684843993077793,3,0,9,0,0,0,0.0,0,0.125,1,10.0,0,5,25832.0,0.167420476902417,0.9617408632489544,0.1561900208031573,9.0,1.0,0.0030346797358043
2021-09-10,-0.935834897334994,-0.3524387108846032,4,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,24570.0,0.1728180994002246,0.9617408632489544,0.1561900208031573,10.0,1.0,0.0030346797358043
2021-09-11,-0.9417589340994617,-0.3362887301766828,5,1,9,0,0,0,0.0,0,0.0,1,10.0,0,5,22915.0,0.161581027972082,0.9617408632489544,0.1561900208031573,11.0,1.0,0.0030346797358043
2021-09-12,-0.9474042892438844,-0.3200392362231385,6,1,9,0,0,0,0.0,0,0.0,1,10.0,0,5,24856.0,0.1737035037816434,0.9617408632489544,0.1561900208031573,12.0,1.0,0.0030346797358043
2021-09-13,-0.9527692922168512,-0.3036950375106588,0,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,26951.0,0.1969997445556789,0.9617408632489544,0.1561900208031573,13.0,1.0,0.0030346797358043
2021-09-14,-0.9578523554276668,-0.2872609705505963,1,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,26127.0,0.1780939468915501,0.9617408632489544,0.1561900208031573,14.0,1.0,0.0030346797358043
2021-09-15,-0.9626519747161488,-0.2707418984477642,2,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,27170.0,0.1685796161720394,0.9617408632489544,0.1561900208031573,15.0,1.0,0.0030346797358043
2021-09-16,-0.9671667297977312,-0.2541427094613622,3,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,24544.0,0.167420476902417,0.9617408632489544,0.1561900208031573,16.0,1.0,0.0030346797358043
2021-09-17,-0.97139528468375,-0.2374683155584684,4,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,27224.0,0.1728180994002246,0.9617408632489544,0.1561900208031573,17.0,1.0,0.0030346797358043
2021-09-18,-0.9753363880767836,-0.2207236509605022,5,1,9,0,0,0,0.0,0,0.0,1,10.0,0,5,25797.0,0.161581027972082,0.9617408632489544,0.1561900208031573,18.0,1.0,0.0030346797358043
2021-09-19,-0.978988873740932,-0.2039136706831147,6,1,9,0,0,0,0.0,0,0.0,1,10.0,0,5,26670.0,0.1737035037816434,0.9617408632489544,0.1561900208031573,19.0,1.0,0.0030346797358043
2021-09-20,-0.9823516608469236,-0.1870433490699165,0,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,27194.0,0.1969997445556789,0.9617408632489544,0.1561900208031573,20.0,1.0,0.0030346797358043
2021-09-21,-0.9854237542919524,-0.1701176783204905,1,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,28567.0,0.1780939468915501,0.9617408632489544,0.1561900208031573,21.0,1.0,0.0030346797358043
2021-09-22,-0.9882042449941422,-0.15314166701312,2,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,23720.0,0.1685796161720394,0.9617408632489544,0.1561900208031573,22.0,1.0,0.0030346797358043
2021-09-23,-0.9906923101615608,-0.136120338622667,3,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,28950.0,0.167420476902417,0.9617408632489544,0.1561900208031573,23.0,1.0,0.0030346797358043
2021-09-24,-0.9928872135356962,-0.1190587300340498,4,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,25544.0,0.1728180994002246,0.9617408632489544,0.1561900208031573,24.0,1.0,0.0030346797358043
2021-09-25,-0.994788305609327,-0.1019618900517457,5,1,9,0,0,0,0.0,0,0.0,1,10.0,0,5,28614.0,0.161581027972082,0.9617408632489544,0.1561900208031573,25.0,1.0,0.0030346797358043
2021-09-26,-0.9963950238187232,-0.0848348779057653,6,1,9,0,0,0,0.0,0,0.0,1,10.0,0,5,26085.0,0.1737035037816434,0.9617408632489544,0.1561900208031573,26.0,1.0,0.0030346797358043
2021-09-27,-0.9977068927101168,-0.0676827617545516,0,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,27562.0,0.1969997445556789,0.9617408632489544,0.1561900208031573,27.0,1.0,0.0030346797358043
2021-09-28,-0.9987235240803972,-0.0505106171852228,1,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,28001.0,0.1780939468915501,0.9617408632489544,0.1561900208031573,28.0,1.0,0.0030346797358043
2021-09-29,-0.9994446170919858,-0.0333235257116313,2,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,29661.0,0.1685796161720394,0.9617408632489544,0.1561900208031573,29.0,1.0,0.0030346797358043
2021-09-30,-0.9998699583618592,-0.0161265732706577,3,0,9,0,0,0,0.0,0,0.0,1,10.0,0,5,28475.0,0.167420476902417,0.9623480998896032,0.1493581753943427,15.0,0.5,0.0030346797358043
2021-10-01,-0.9999994220246924,0.0010751512827982,4,0,10,0,0,0,0.0,0,0.0,1,10.0,0,5,24386.0,0.1826433349208153,0.9629553365302516,0.142526329985528,1.0,0.0,0.0027086760476702
2021-10-02,-0.999832969770105,0.0182765576816912,5,1,10,0,0,0,0.0,0,0.0,1,10.0,0,5,21410.0,0.1725692154941717,0.9629553365302516,0.142526329985528,2.0,0.0,0.0027086760476702
2021-10-03,-0.9993706508539968,0.0354725557531255,6,1,10,0,0,0,0.0,0,0.0,0,0.0,0,5,22289.0,0.160984265575105,0.9629553365302516,0.142526329985528,3.0,0.0,0.0027086760476702
2021-10-04,-0.9986126020839734,0.052658056924614,0,0,10,0,0,0,0.0,0,0.0,0,0.0,0,4,21958.0,0.180986733699652,0.9629553365302516,0.142526329985528,4.0,0.0,0.0027086760476702
2021-10-05,-0.9975590477788612,0.0698279757298708,1,0,10,0,0,0,0.0,0,0.0,0,0.0,0,3,22060.0,0.1651320090186813,0.9629553365302516,0.142526329985528,5.0,0.0,0.0027086760476702
2021-10-06,-0.9962102997023295,0.0869772313136861,2,0,10,0,0,0,0.0,0,0.0,0,0.0,0,2,20869.0,0.1754208757886618,0.9629553365302516,0.142526329985528,6.0,0.0,0.0027086760476702
2021-10-07,-0.9945667569706336,0.1041007489354256,3,0,10,0,0,0,0.0,0,0.0,0,0.0,0,1,24821.0,0.1905116362310754,0.9629553365302516,0.142526329985528,7.0,0.0,0.0027086760476702
2021-10-08,-0.9926289059345096,0.121193461470736,4,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,19762.0,0.1826433349208153,0.9617408632489544,0.1561900208031573,8.0,1.0,0.0027086760476702
2021-10-09,-0.9903973200352558,0.1382503109109819,5,1,10,0,0,0,0.0,0,0.0,0,0.0,0,0,18870.0,0.1725692154941717,0.9617408632489544,0.1561900208031573,9.0,1.0,0.0027086760476702
2021-10-10,-0.9878726596350428,0.1552662498599956,6,1,10,0,0,0,0.0,0,0.0,0,0.0,0,0,21359.0,0.160984265575105,0.9617408632489544,0.1561900208031573,10.0,1.0,0.0027086760476702
2021-10-11,-0.9850556718215012,0.172236243027682,0,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,23411.0,0.180986733699652,0.9617408632489544,0.1561900208031573,11.0,1.0,0.0027086760476702
2021-10-12,-0.981947190186646,0.1891552687200409,1,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,19294.0,0.1651320090186813,0.9617408632489544,0.1561900208031573,12.0,1.0,0.0027086760476702
2021-10-13,-0.9785481345802032,0.2060183203251708,2,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,19477.0,0.1754208757886618,0.9617408632489544,0.1561900208031573,13.0,1.0,0.0027086760476702
2021-10-14,-0.9748595108374124,0.2228204077947995,3,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,21776.0,0.1905116362310754,0.9617408632489544,0.1561900208031573,14.0,1.0,0.0027086760476702
2021-10-15,-0.9708824104813836,0.239556559120927,4,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,22446.0,0.1826433349208153,0.9617408632489544,0.1561900208031573,15.0,1.0,0.0027086760476702
2021-10-16,-0.9666180104000972,0.2562218218071163,5,1,10,0,0,0,0.0,0,0.0,0,0.0,0,0,24812.0,0.1725692154941717,0.9617408632489544,0.1561900208031573,16.0,1.0,0.0027086760476702
2021-10-17,-0.9620675724981452,0.2728112643340191,6,1,10,0,0,0,0.0,0,0.0,0,0.0,0,0,20591.0,0.160984265575105,0.9617408632489544,0.1561900208031573,17.0,1.0,0.0027086760476702
2021-10-18,-0.957232443323312,0.2893199776186952,0,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,21604.0,0.180986733699652,0.9617408632489544,0.1561900208031573,18.0,1.0,0.0027086760476702
2021-10-19,-0.9521140536681102,0.3057430764672831,1,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,22443.0,0.1651320090186813,0.9617408632489544,0.1561900208031573,19.0,1.0,0.0027086760476702
2021-10-20,-0.9467139181463862,0.3220757010206104,2,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,20905.0,0.1754208757886618,0.9617408632489544,0.1561900208031573,20.0,1.0,0.0027086760476702
2021-10-21,-0.9410336347451196,0.3383130181923076,3,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,22586.0,0.1905116362310754,0.9617408632489544,0.1561900208031573,21.0,1.0,0.0027086760476702
2021-10-22,-0.9350748843515574,0.3544502230989869,4,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,24218.0,0.1826433349208153,0.9617408632489544,0.1561900208031573,22.0,1.0,0.0027086760476702
2021-10-23,-0.9288394302558068,0.3704825404820963,5,1,10,0,0,0,0.0,0,0.0,0,0.0,0,0,21880.0,0.1725692154941717,0.9617408632489544,0.1561900208031573,23.0,1.0,0.0027086760476702
2021-10-24,-0.9223291176290545,0.3864052261209853,6,1,10,0,0,0,0.0,0,0.0,0,0.0,0,0,21229.0,0.160984265575105,0.9617408632489544,0.1561900208031573,24.0,1.0,0.0027086760476702
2021-10-25,-0.9155458729775467,0.4022135682368036,0,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,23224.0,0.180986733699652,0.9617408632489544,0.1561900208031573,25.0,1.0,0.0027086760476702
2021-10-26,-0.9084917035725082,0.4179028888867866,1,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,24639.0,0.1651320090186813,0.9617408632489544,0.1561900208031573,26.0,1.0,0.0027086760476702
2021-10-27,-0.9011686968561567,0.4334685453485363,2,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,18866.0,0.1754208757886618,0.9617408632489544,0.1561900208031573,27.0,1.0,0.0027086760476702
2021-10-28,-0.8935790198239952,0.4489059314938798,3,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,20437.0,0.1905116362310754,0.9617408632489544,0.1561900208031573,28.0,1.0,0.0027086760476702
2021-10-29,-0.8857249183835637,0.4642104791518923,4,0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,23463.0,0.1826433349208153,0.9617408632489544,0.1561900208031573,29.0,1.0,0.0027086760476702
2021-10-30,-0.8776087166898392,0.4793776594606945,5,1,10,0,0,0,0.0,0,0.0,0,0.0,0,0,21242.0,0.1725692154941717,0.9617408632489544,0.1561900208031573,30.0,1.0,0.0027086760476702
2021-10-31,-0.8692328164574792,0.4944029842076181,6,1,10,0,0,0,0.0,0,0.0,0,0.0,0,0,19649.0,0.160984265575105,0.9626157984776476,0.1435738983600658,15.5,0.5,0.0027086760476702
2021-11-01,-0.8605996962501181,0.5092820071573356,0,0,11,0,0,0,0.0,0,0.0,0,0.0,0,0,20235.0,0.1833727114516335,0.9634907337063404,0.1309577759169743,1.0,0.0,0.0029481665298089
2021-11-02,-0.8517119107469189,0.5240103253675756,1,0,11,0,0,0,0.0,0,0.0,0,0.0,0,0,17580.0,0.1692397904582278,0.9634907337063404,0.1309577759169743,2.0,0.0,0.0029481665298089
2021-11-03,-0.8425720899866032,0.5385835804920232,2,0,11,0,0,0,0.0,0,0.0,0,0.0,0,0,19842.0,0.1710502963434311,0.9634907337063404,0.1309577759169743,3.0,0.0,0.0029481665298089
2021-11-04,-0.8331829385891785,0.5529974600700271,3,0,11,0,0,0,0.0,0,0.0,0,0.0,0,0,17473.0,0.1808150068696175,0.9634907337063404,0.1309577759169743,4.0,0.0,0.0029481665298089
